"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"1500000US360810117002","Block Group 2, Census Tract 117, Queens County, New York","808","264","null","null","624","244","null","null","35","57","null","null","0","12","null","null","123","128","null","null","0","12","null","null","26","null","38","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810117003","Block Group 3, Census Tract 117, Queens County, New York","941","268","null","null","788","279","null","null","9","17","null","null","27","42","null","null","62","79","null","null","0","12","null","null","55","null","78","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810117004","Block Group 4, Census Tract 117, Queens County, New York","1173","457","null","null","971","460","null","null","24","38","null","null","0","12","null","null","64","74","null","null","0","12","null","null","97","null","114","null","17","18","null","null","0","12","null","null","17","18","null","null",
"1500000US360810118001","Block Group 1, Census Tract 118, Queens County, New York","1448","409","null","null","269","181","null","null","44","38","null","null","0","12","null","null","644","299","null","null","0","12","null","null","422","null","233","null","69","91","null","null","69","91","null","null","0","12","null","null",
"1500000US360810118002","Block Group 2, Census Tract 118, Queens County, New York","950","243","null","null","43","68","null","null","34","46","null","null","0","12","null","null","433","196","null","null","0","12","null","null","440","null","205","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810119001","Block Group 1, Census Tract 119, Queens County, New York","698","314","null","null","359","88","null","null","0","12","null","null","0","12","null","null","9","10","null","null","0","12","null","null","83","null","73","null","247","308","null","null","197","310","null","null","50","48","null","null",
"1500000US360810119002","Block Group 2, Census Tract 119, Queens County, New York","721","148","null","null","481","92","null","null","0","12","null","null","6","10","null","null","57","34","null","null","0","12","null","null","131","null","98","null","46","29","null","null","11","12","null","null","35","26","null","null",
"1500000US360810120001","Block Group 1, Census Tract 120, Queens County, New York","1189","366","null","null","356","228","null","null","232","231","null","null","0","12","null","null","379","166","null","null","0","12","null","null","192","null","149","null","30","30","null","null","8","15","null","null","22","26","null","null",
"1500000US360810120002","Block Group 2, Census Tract 120, Queens County, New York","1296","382","null","null","175","109","null","null","0","12","null","null","0","12","null","null","694","374","null","null","0","12","null","null","353","null","220","null","74","71","null","null","47","50","null","null","27","30","null","null",
"1500000US360810121001","Block Group 1, Census Tract 121, Queens County, New York","1123","202","null","null","880","192","null","null","35","27","null","null","0","12","null","null","84","46","null","null","0","12","null","null","104","null","96","null","20","38","null","null","14","38","null","null","6","9","null","null",
"1500000US360810121002","Block Group 2, Census Tract 121, Queens County, New York","812","289","null","null","637","264","null","null","51","38","null","null","5","8","null","null","64","56","null","null","0","12","null","null","28","null","39","null","27","26","null","null","0","12","null","null","27","26","null","null",
"1500000US360810122001","Block Group 1, Census Tract 122, Queens County, New York","1085","314","null","null","296","171","null","null","37","30","null","null","0","12","null","null","491","188","null","null","0","12","null","null","154","null","164","null","107","113","null","null","68","105","null","null","39","44","null","null",
"1500000US360810122002","Block Group 2, Census Tract 122, Queens County, New York","1848","770","null","null","547","282","null","null","82","93","null","null","0","12","null","null","533","286","null","null","0","12","null","null","280","null","267","null","406","399","null","null","362","398","null","null","44","38","null","null",
"1500000US360810123011","Block Group 1, Census Tract 123.01, Queens County, New York","1086","265","null","null","846","295","null","null","43","57","null","null","0","12","null","null","91","85","null","null","0","12","null","null","87","null","117","null","19","20","null","null","10","15","null","null","9","14","null","null",
"1500000US360810123012","Block Group 2, Census Tract 123.01, Queens County, New York","1081","514","null","null","932","507","null","null","36","40","null","null","0","12","null","null","75","80","null","null","0","12","null","null","0","null","12","null","38","43","null","null","0","12","null","null","38","43","null","null",
"1500000US360810123013","Block Group 3, Census Tract 123.01, Queens County, New York","750","304","null","null","420","190","null","null","20","22","null","null","0","12","null","null","33","42","null","null","0","12","null","null","122","null","175","null","155","203","null","null","133","200","null","null","22","35","null","null",
"1500000US360810124001","Block Group 1, Census Tract 124, Queens County, New York","1174","348","null","null","337","171","null","null","195","101","null","null","0","12","null","null","293","190","null","null","0","12","null","null","220","null","124","null","129","112","null","null","26","34","null","null","103","108","null","null",
"1500000US360810124002","Block Group 2, Census Tract 124, Queens County, New York","1927","648","null","null","432","245","null","null","519","521","null","null","123","145","null","null","201","126","null","null","0","12","null","null","615","null","305","null","37","57","null","null","0","12","null","null","37","57","null","null",
"1500000US360810125001","Block Group 1, Census Tract 125, Queens County, New York","757","146","null","null","495","124","null","null","31","26","null","null","0","12","null","null","165","67","null","null","0","12","null","null","45","null","56","null","21","25","null","null","0","12","null","null","21","25","null","null",
